timestamp,lat,lon,ax,ay,az,gx,gy,gz,event
17-01-2026 00:38,27.54336,76.90647,0.01,-0.16,-0.16,0,0,0.1,-
17-01-2026 00:39,27.53471,76.89868,0.01,0.04,0.04,0,0,0,-
17-01-2026 00:40,27.52412,76.88913,0.09,0.02,0.02,0,0,0,-
17-01-2026 00:41,27.51347,76.87924,-0.04,-0.24,-0.24,0,0,0.1,-
17-01-2026 00:42,27.50469,76.86558,0.01,0.01,0.01,0,0,0,-
17-01-2026 00:43,27.49744,76.85466,-0.04,0.04,0.04,0,0,0,-
17-01-2026 00:44,27.48837,76.84664,0,0.01,0.01,0,0,0,-
17-01-2026 00:45,27.4783,76.84121,0,-0.05,-0.05,0,0,0,-
17-01-2026 00:46,27.46868,76.83537,0,0.03,0.03,0,0,0,-
17-01-2026 00:47,27.45873,76.82917,0.09,-0.03,-0.03,0,0,0,-
17-01-2026 00:48,27.44813,76.82474,0.09,0.03,0.03,0,0,0,-
17-01-2026 00:49,27.43718,76.82138,0.01,-0.03,-0.03,0,0,0,-
17-01-2026 00:50,27.41196,76.81361,-0.03,0.04,0.04,0,0,0,-
17-01-2026 00:51,27.37635,76.799,0.1,0.03,0.03,0,0,0,-
17-01-2026 00:52,27.36354,76.79358,-0.01,0.03,0.03,0,0,0,-
17-01-2026 00:53,27.3498,76.78846,0.08,0,0,0,0,0,-
17-01-2026 00:54,27.33896,76.78588,0,-0.04,-0.04,0,0,0,-
17-01-2026 00:55,27.32594,76.78289,-0.09,0.03,0.03,0,0,0,-
17-01-2026 00:56,27.30827,76.77898,0.08,-0.03,-0.03,0,0,0,-
17-01-2026 00:57,27.29574,76.7762,-0.02,0.17,0.17,0,0,-0.1,-
17-01-2026 00:58,27.28309,76.77335,-0.02,-0.04,-0.04,0,0,0,-
17-01-2026 00:59,27.27284,76.77109,-0.02,0.18,0.18,0,0,-0.1,-
17-01-2026 01:00,27.26038,76.7683,0.02,-0.01,-0.01,0,0,0,-
17-01-2026 01:01,27.24803,76.76577,0.07,-0.03,-0.03,0,0,0,-
17-01-2026 01:02,27.23512,76.76362,-0.01,-0.04,-0.04,0,0,0,-
17-01-2026 01:03,27.22316,76.76169,-0.02,-0.01,-0.01,0,0,0,-
17-01-2026 01:04,27.21096,76.75861,0.09,0.01,0.01,0,0,0,-
17-01-2026 01:05,27.19802,76.74516,0.08,-0.04,-0.04,0,0,0,-
17-01-2026 01:06,27.18834,76.7336,0.03,0.02,0.02,0,0,0,-
17-01-2026 01:07,27.1776,76.72285,-0.01,0.02,0.02,0,0,0,-
17-01-2026 01:08,27.16724,76.71287,-0.06,-0.05,-0.05,0,0,0,brake
17-01-2026 01:09,27.15566,76.69841,-0.04,-0.01,-0.01,0,0,0,-
17-01-2026 01:10,27.14562,76.68544,-0.02,0.02,0.02,0,0,0,-
17-01-2026 01:11,27.13885,76.67719,0.01,0.04,0.04,0,0,0,-
17-01-2026 01:12,27.12179,76.66643,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 01:13,27.11229,76.66154,0,-0.03,-0.03,0,0,0,-
17-01-2026 01:14,27.10199,76.65701,-0.06,0.03,0.03,0,0,0,-
17-01-2026 01:15,27.08307,76.65002,0.03,-0.03,-0.03,0,0,0,-
17-01-2026 01:16,27.07437,76.64442,0.06,-0.04,-0.04,0,0,0,-
17-01-2026 01:17,27.06809,76.6368,0,0.03,0.03,0,0,0,-
17-01-2026 01:18,27.05865,76.63085,0.1,-0.25,-0.25,0,0,0.1,-
17-01-2026 01:19,27.04871,76.62271,-0.01,0.03,0.03,0,0,0,-
17-01-2026 01:20,27.04002,76.61651,-0.08,0,0,0,0,0,-
17-01-2026 01:21,27.02907,76.60878,-0.02,-0.04,-0.04,0,0,0,-
17-01-2026 01:22,27.02014,76.60133,0.06,0.02,0.02,0,0,0,-
17-01-2026 01:23,27.01188,76.59182,0.07,0,0,0,0,0,-
17-01-2026 01:24,27.00561,76.58172,0.02,0,0,0,0,0,-
17-01-2026 01:25,26.99939,76.56991,-0.06,0.04,0.04,0,0,0,-
17-01-2026 01:26,26.99304,76.55764,0.04,0,0,0,0,0,-
17-01-2026 01:27,26.98585,76.54385,0.01,-0.03,-0.03,0,0,0,-
17-01-2026 01:28,26.97965,76.53192,-0.04,0.18,0.18,0,0,-0.1,-
17-01-2026 01:29,26.97351,76.52014,-0.02,0.04,0.04,0,0,0,-
17-01-2026 01:30,26.96727,76.50819,-0.01,0.04,0.04,0,0,0,-
17-01-2026 01:31,26.96231,76.49866,0.01,-0.03,-0.03,0,0,0,-
17-01-2026 01:32,26.95717,76.48894,-0.07,0,0,0,0,0,-
17-01-2026 01:33,26.95058,76.47792,0.02,-0.03,-0.03,0,0,0,-
17-01-2026 01:34,26.9454,76.4684,-0.07,-0.23,-0.23,0,0,0.1,-
17-01-2026 01:35,26.93881,76.4583,-0.07,-0.03,-0.03,0,0,0,-
17-01-2026 01:36,26.93159,76.44905,-0.06,0.04,0.04,0,0,0,-
17-01-2026 01:37,26.92372,76.43909,0.04,0.04,0.04,0,0,0,-
17-01-2026 01:38,26.91526,76.43123,0.08,0.04,0.04,0,0,0,-
17-01-2026 01:39,26.90218,76.42385,-0.06,0,0,0,0,0,-
17-01-2026 01:40,26.88981,76.41713,-0.01,0.17,0.17,0,0,-0.1,-
17-01-2026 01:41,26.87137,76.40769,-0.02,-0.05,-0.05,0,0,0,-
17-01-2026 01:42,26.8623,76.40346,-0.02,0.23,0.23,0,0,-0.1,-
17-01-2026 01:43,26.84585,76.39525,0.06,0.03,0.03,0,0,0,-
17-01-2026 01:44,26.8353,76.39005,-0.08,-0.02,-0.02,0,0,0,-
17-01-2026 01:45,26.82176,76.38409,0.03,0.19,0.19,0,0,-0.1,-
17-01-2026 01:46,26.81359,76.38114,0,0.25,0.25,0,0,-0.1,-
17-01-2026 01:47,26.79864,76.37595,-0.05,0.02,0.02,0,0,0,-
17-01-2026 01:48,26.78532,76.37118,-0.03,-0.22,-0.22,0,0,0.1,-
17-01-2026 01:49,26.77037,76.36589,0.06,0,0,0,0,0,-
17-01-2026 01:50,26.75889,76.36183,0.1,0.24,0.24,0,0,0.1,-
17-01-2026 01:51,26.7453,76.35702,-0.02,0.17,0.17,0,0,0.1,curve
17-01-2026 01:52,26.73081,76.3519,0.11,0.01,0.01,0,0,0,-
17-01-2026 01:53,26.71683,76.34696,0.07,0.23,0.23,0,0,-0.1,-
17-01-2026 01:54,26.70478,76.34276,0.11,-0.22,-0.22,0,0,0.1,curve
17-01-2026 01:55,26.69298,76.33845,0,-0.03,-0.03,0,0,0,-
17-01-2026 01:56,26.68265,76.33276,0.02,0.01,0.01,0,0,0,-
17-01-2026 01:57,26.66999,76.32251,0.08,-0.02,-0.02,0,0,0,brake
17-01-2026 01:58,26.65927,76.32008,0,-0.03,-0.03,0,0,0,-
17-01-2026 01:59,26.64844,76.32196,-0.09,-0.04,-0.04,0,0,0,-
17-01-2026 02:00,26.6361,76.32218,-0.06,0,0,0,0,0,-
17-01-2026 02:01,26.62611,76.32336,-0.01,-0.01,-0.01,0,0,0,-
17-01-2026 02:02,26.61421,76.32517,-0.01,0.18,0.18,0,0,-0.1,-
17-01-2026 02:03,26.60241,76.32841,-0.02,-0.24,-0.24,0,0,-0.1,-
17-01-2026 02:04,26.58979,76.33009,0.03,0.04,0.04,0,0,0,-
17-01-2026 02:05,26.57833,76.32978,-0.03,-0.02,-0.02,0,0,0,-
17-01-2026 02:06,26.56867,76.32905,0.05,0.05,0.05,0,0,0,-
17-01-2026 02:07,26.55864,76.3304,0.07,0.01,0.01,0,0,0,-
17-01-2026 02:08,26.54906,76.33794,0.08,-0.04,-0.04,0,0,0,brake
17-01-2026 02:09,26.53888,76.34494,-0.06,0.01,0.01,0,0,0,-
17-01-2026 02:10,26.52784,76.35085,0,0.02,0.02,0,0,0,-
17-01-2026 02:11,26.51678,76.35761,-0.01,0.04,0.04,0,0,0,-
17-01-2026 02:12,26.50571,76.3647,-0.02,0,0,0,0,0,-
17-01-2026 02:13,26.49292,76.37015,-0.04,-0.04,-0.04,0,0,0,-
17-01-2026 02:14,26.48103,76.37471,0.09,0.05,0.05,0,0,0,-
17-01-2026 02:15,26.4693,76.37517,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 02:16,26.45814,76.37384,-0.04,0.24,0.24,0,0,0.1,-
17-01-2026 02:17,26.44735,76.37435,-0.02,-0.04,-0.04,0,0,0,-
17-01-2026 02:18,26.43574,76.37364,-0.05,-0.05,-0.05,0,0,0,-
17-01-2026 02:19,26.42499,76.37497,0.03,-0.01,-0.01,0,0,0,-
17-01-2026 02:20,26.41508,76.37662,0.07,-0.04,-0.04,0,0,0,-
17-01-2026 02:21,26.40398,76.37815,-0.03,0.05,0.05,0,0,0,-
17-01-2026 02:22,26.39148,76.37394,0.09,0.03,0.03,0,0,0,-
17-01-2026 02:23,26.38042,76.37548,-0.06,-0.19,-0.19,0,0,-0.1,-
17-01-2026 02:24,26.3698,76.38521,0.03,0.02,0.02,0,0,0,-
17-01-2026 02:25,26.35762,76.38605,-0.08,-0.03,-0.03,0,0,0,-
17-01-2026 02:26,26.34417,76.3857,0.03,0.18,0.18,0,0,-0.1,curve
17-01-2026 02:27,26.33252,76.3834,-0.08,0,0,0,0,0,-
17-01-2026 02:28,26.32236,76.38617,0.07,-0.16,-0.16,0,0,0.1,-
17-01-2026 02:29,26.31278,76.38553,0.07,0.21,0.21,0,0,0.1,-
17-01-2026 02:30,26.30034,76.38796,0.09,0.02,0.02,0,0,0,-
17-01-2026 02:31,26.28924,76.39228,-0.13,0.17,0.17,0,0,-0.1,-
17-01-2026 02:32,26.2764,76.38973,-0.05,0.19,0.19,0,0,-0.1,curve
17-01-2026 02:33,26.26378,76.38588,-0.03,0.01,0.01,0,0,0,-
17-01-2026 02:34,26.25227,76.37835,-0.1,-0.02,-0.02,0,0,0,-
17-01-2026 02:35,26.24064,76.37341,0.12,-0.03,-0.03,0,0,0,-
17-01-2026 02:36,26.22902,76.37148,-0.07,-0.04,-0.04,0,0,0,-
17-01-2026 02:37,26.21867,76.36973,0.06,0.05,0.05,0,0,0,-
17-01-2026 02:38,26.20761,76.37215,0.02,0.22,0.22,0,0,-0.1,-
17-01-2026 02:39,26.19655,76.36566,0.08,0.03,0.03,0,0,0,-
17-01-2026 02:40,26.18917,76.35815,0.01,0.04,0.04,0,0,0,-
17-01-2026 02:41,26.18023,76.36039,0,-0.03,-0.03,0,0,0,-
17-01-2026 02:42,26.17029,76.36544,0.01,0.02,0.02,0,0,0,-
17-01-2026 02:43,26.1594,76.3647,0,0.19,0.19,0,0,0.1,-
17-01-2026 02:44,26.14888,76.36267,0.04,0.2,0.2,0,0,-0.1,curve
17-01-2026 02:45,26.13689,76.36131,-0.03,-0.03,-0.03,0,0,0,-
17-01-2026 02:46,26.12717,76.36334,0.01,-0.23,-0.23,0,0,0.1,-
17-01-2026 02:47,26.11725,76.36469,0.01,0.04,0.04,0,0,0,-
17-01-2026 02:48,26.10782,76.35924,0.03,-0.03,-0.03,0,0,0,-
17-01-2026 02:49,26.09702,76.35871,-0.04,0,0,0,0,0,-
17-01-2026 02:50,26.08863,76.36409,0.01,0.03,0.03,0,0,0,-
17-01-2026 02:51,26.07706,76.36513,0.01,-0.01,-0.01,0,0,0,-
17-01-2026 02:52,26.0658,76.36719,0.03,0,0,0,0,0,-
17-01-2026 02:53,26.05401,76.36496,0.05,-0.02,-0.02,0,0,0,-
17-01-2026 02:54,26.04377,76.36313,0.02,-0.21,-0.21,0,0,0.1,-
17-01-2026 02:55,26.03477,76.3599,-0.05,-0.04,-0.04,0,0,0,-
17-01-2026 02:56,26.02506,76.3546,-0.01,0.04,0.04,0,0,0,-
17-01-2026 02:57,26.01798,76.34985,-0.03,-0.04,-0.04,0,0,0,-
17-01-2026 02:58,26.01201,76.34348,0.09,0,0,0,0,0,-
17-01-2026 02:59,26.00262,76.33991,-0.07,-0.04,-0.04,0,0,0,-
17-01-2026 03:00,25.9942,76.33434,-0.01,-0.02,-0.02,0,0,0,-
17-01-2026 03:01,25.98919,76.32456,0.03,-0.04,-0.04,0,0,0,-
17-01-2026 03:02,25.98511,76.31488,0.03,-0.17,-0.17,0,0,0.1,-
17-01-2026 03:03,25.98094,76.30587,-0.05,-0.02,-0.02,0,0,0,-
17-01-2026 03:04,25.97442,76.29633,-0.03,-0.02,-0.02,0,0,0,-
17-01-2026 03:05,25.96593,76.28964,0,0.02,0.02,0,0,0,-
17-01-2026 03:06,25.95624,76.28485,0.02,-0.01,-0.01,0,0,0,-
17-01-2026 03:07,25.94579,76.28318,-0.05,-0.01,-0.01,0,0,0,-
17-01-2026 03:08,25.93398,76.28145,0.1,0,0,0,0,0,-
17-01-2026 03:09,25.92313,76.27906,-0.06,-0.03,-0.03,0,0,0,-
17-01-2026 03:10,25.9141,76.27231,0.05,-0.22,-0.22,0,0,0.1,brake
17-01-2026 03:11,25.91146,76.26033,0.03,-0.15,-0.15,0,0,-0.1,-
17-01-2026 03:12,25.90787,76.24787,0.01,0.04,0.04,0,0,0,-
17-01-2026 03:13,25.90142,76.24178,0.01,-0.03,-0.03,0,0,0,-
17-01-2026 03:14,25.89094,76.23661,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 03:15,25.88248,76.23146,0.09,0.04,0.04,0,0,0,-
17-01-2026 03:16,25.87321,76.22672,-0.05,-0.04,-0.04,0,0,0,-
17-01-2026 03:17,25.86414,76.22111,0.08,0.04,0.04,0,0,0,-
17-01-2026 03:18,25.85386,76.21581,0.08,-0.24,-0.24,0,0,0.1,-
17-01-2026 03:19,25.84555,76.20977,-0.02,-0.04,-0.04,0,0,0,-
17-01-2026 03:20,25.83608,76.20344,0.04,-0.04,-0.04,0,0,0,-
17-01-2026 03:21,25.82333,76.2049,0.01,-0.04,-0.04,0,0,0,-
17-01-2026 03:22,25.81192,76.20049,0,-0.2,-0.2,0,0,0.1,-
17-01-2026 03:23,25.80537,76.19183,0.07,0.02,0.02,0,0,0,-
17-01-2026 03:24,25.79483,76.18979,-0.09,-0.05,-0.05,0,0,0,-
17-01-2026 03:25,25.78488,76.18885,-0.04,0.03,0.03,0,0,0,-
17-01-2026 03:26,25.77552,76.18685,0.02,0.04,0.04,0,0,0,-
17-01-2026 03:27,25.76639,76.18382,-0.02,0.03,0.03,0,0,0,-
17-01-2026 03:28,25.7561,76.17862,0.02,-0.04,-0.04,0,0,0,-
17-01-2026 03:29,25.74722,76.16978,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 03:30,25.7392,76.17441,-0.01,0.01,0.01,0,0,0,-
17-01-2026 03:31,25.7317,76.18397,-0.02,0.01,0.01,0,0,0,-
17-01-2026 03:32,25.72326,76.19067,-0.06,0.01,0.01,0,0,0,-
17-01-2026 03:33,25.71618,76.19148,0.02,0.04,0.04,0,0,0,-
17-01-2026 03:34,25.7119,76.201,0.01,0.2,0.2,0,0,-0.1,-
17-01-2026 03:35,25.70106,76.20715,-0.03,0.01,0.01,0,0,0,-
17-01-2026 03:36,25.6912,76.21039,0.01,-0.02,-0.02,0,0,0,-
17-01-2026 03:37,25.68009,76.20897,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 03:38,25.67329,76.19911,0.07,0.04,0.04,0,0,0,-
17-01-2026 03:39,25.66352,76.19284,-0.05,0.24,0.24,0,0,0.1,-
17-01-2026 03:40,25.65285,76.19199,-0.01,-0.03,-0.03,0,0,0,-
17-01-2026 03:41,25.64368,76.18385,0.01,-0.02,-0.02,0,0,0,-
17-01-2026 03:42,25.63501,76.1922,-0.02,0,0,0,0,0,-
17-01-2026 03:43,25.62495,76.19172,-0.05,-0.04,-0.04,0,0,0,-
17-01-2026 03:44,25.61685,76.19599,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 03:45,25.60964,76.20473,0,-0.18,-0.18,0,0,0.1,-
17-01-2026 03:46,25.60113,76.20818,-0.08,0.04,0.04,0,0,0,-
17-01-2026 03:47,25.59088,76.20843,-0.02,-0.05,-0.05,0,0,0,-
17-01-2026 03:48,25.58009,76.2093,0.07,-0.04,-0.04,0,0,0,-
17-01-2026 03:49,25.57596,76.21612,0.07,0.01,0.01,0,0,0,-
17-01-2026 03:50,25.57423,76.22126,-0.01,0.01,0.01,0,0,0,-
17-01-2026 03:51,25.55646,76.2191,-0.05,-0.01,-0.01,0,0,0,-
17-01-2026 03:52,25.54589,76.2171,0.03,0.21,0.21,0,0,-0.1,-
17-01-2026 03:53,25.53606,76.2147,0.03,-0.01,-0.01,0,0,0,-
17-01-2026 03:54,25.528,76.21291,0.09,-0.24,-0.24,0,0,-0.1,-
17-01-2026 03:55,25.51466,76.20978,-0.03,-0.03,-0.03,0,0,0,-
17-01-2026 03:56,25.50475,76.20818,-0.06,-0.19,-0.19,0,0,-0.1,-
17-01-2026 03:57,25.49472,76.21021,0.06,-0.01,-0.01,0,0,0,-
17-01-2026 03:58,25.48462,76.21289,0.02,-0.04,-0.04,0,0,0,-
17-01-2026 03:59,25.47528,76.21276,0.01,-0.01,-0.01,0,0,0,-
17-01-2026 04:00,25.465,76.20899,0,0.03,0.03,0,0,0,-
17-01-2026 04:01,25.45505,76.20662,-0.01,-0.01,-0.01,0,0,0,-
17-01-2026 04:02,25.44361,76.20527,0.01,0.25,0.25,0,0,0.1,-
17-01-2026 04:03,25.42965,76.20362,-0.02,-0.03,-0.03,0,0,0,-
17-01-2026 04:04,25.41509,76.20185,0.02,-0.05,-0.05,0,0,0,-
17-01-2026 04:05,25.40035,76.20034,-0.1,0.01,0.01,0,0,0,-
17-01-2026 04:06,25.38621,76.19881,0.03,0.05,0.05,0,0,0,-
17-01-2026 04:07,25.37038,76.19711,0.03,0.04,0.04,0,0,0,-
17-01-2026 04:08,25.35284,76.19402,0.03,-0.01,-0.01,0,0,0,-
17-01-2026 04:09,25.34221,76.19014,0.01,0.03,0.03,0,0,0,-
17-01-2026 04:10,25.33117,76.18439,-0.07,-0.21,-0.21,0,0,0.1,-
17-01-2026 04:11,25.305,76.16813,-0.06,0.02,0.02,0,0,0,-
17-01-2026 04:12,25.29421,76.16142,0.05,0.24,0.24,0,0,0.1,-
17-01-2026 04:13,25.27167,76.14743,0,-0.19,-0.19,0,0,0.1,curve
17-01-2026 04:14,25.2548,76.13695,0.02,0.01,0.01,0,0,0,-
17-01-2026 04:15,25.23374,76.12388,0,-0.01,-0.01,0,0,0,-
17-01-2026 04:16,25.22395,76.1178,-0.04,-0.02,-0.02,0,0,0,-
17-01-2026 04:17,25.20435,76.1057,-0.03,0.16,0.16,0,0,0.1,-
17-01-2026 04:18,25.18978,76.09671,-0.04,0.03,0.03,0,0,0,-
17-01-2026 04:19,25.18104,76.09111,-0.04,0.17,0.17,0,0,0.1,-
17-01-2026 04:20,25.17338,76.08683,0.03,0.17,0.17,0,0,0.1,-
17-01-2026 04:21,25.16306,76.08179,-0.06,0.04,0.04,0,0,0,-
17-01-2026 04:22,25.12324,76.06464,-0.09,-0.03,-0.03,0,0,0,-
